Unnamed: 0,ID,Project,Website,Collection,Product,Short_Name,Description,Access,Notebook,Format,Category,Start,End,Region,Coordinate,Spatial Resolution,Temporal Resolution,Released,Polygon,Variables,DOI,Released.1,Theme1,Theme2,Theme3,EO_Missions
462,462,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2005-01-01 - 2005-12-31),clm_rea6_tws_europe_0p0275deg_daily_20050101_20051231,CLM 0.0275 degree total water storage output for the Europe region between 2005-01-01 and 2005-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20050101_20051231.nc,,NetCDF,,2005-01-01,2005-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
463,463,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2006-01-01 - 2006-12-31),clm_rea6_tws_europe_0p0275deg_daily_20060101_20061231,CLM 0.0275 degree total water storage output for the Europe region between 2006-01-01 and 2006-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20060101_20061231.nc,,NetCDF,,2006-01-01,2006-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
464,464,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2007-01-01 - 2007-12-31),clm_rea6_tws_europe_0p0275deg_daily_20070101_20071231,CLM 0.0275 degree total water storage output for the Europe region between 2007-01-01 and 2007-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20070101_20071231.nc,,NetCDF,,2007-01-01,2007-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
465,465,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2008-01-01 - 2008-12-30),clm_rea6_tws_europe_0p0275deg_daily_20080101_20081230,CLM 0.0275 degree total water storage output for the Europe region between 2008-01-01 and 2008-12-30,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20080101_20081230.nc,,NetCDF,,2008-01-01,2008-12-30,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
466,466,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2009-01-01 - 2009-12-31),clm_rea6_tws_europe_0p0275deg_daily_20090101_20091231,CLM 0.0275 degree total water storage output for the Europe region between 2009-01-01 and 2009-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20090101_20091231.nc,,NetCDF,,2009-01-01,2009-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
467,467,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2010-01-01 - 2010-12-31),clm_rea6_tws_europe_0p0275deg_daily_20100101_20101231,CLM 0.0275 degree total water storage output for the Europe region between 2010-01-01 and 2010-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20100101_20101231.nc,,NetCDF,,2010-01-01,2010-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
468,468,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2011-01-01 - 2011-12-31),clm_rea6_tws_europe_0p0275deg_daily_20110101_20111231,CLM 0.0275 degree total water storage output for the Europe region between 2011-01-01 and 2011-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20110101_20111231.nc,,NetCDF,,2011-01-01,2011-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
469,469,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2012-01-01 - 2012-12-30),clm_rea6_tws_europe_0p0275deg_daily_20120101_20121230,CLM 0.0275 degree total water storage output for the Europe region between 2012-01-01 and 2012-12-30,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20120101_20121230.nc,,NetCDF,,2012-01-01,2012-12-30,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
470,470,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2013-01-01 - 2013-12-31),clm_rea6_tws_europe_0p0275deg_daily_20130101_20131231,CLM 0.0275 degree total water storage output for the Europe region between 2013-01-01 and 2013-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20130101_20131231.nc,,NetCDF,,2013-01-01,2013-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
471,471,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2014-01-01 - 2014-12-31),clm_rea6_tws_europe_0p0275deg_daily_20140101_20141231,CLM 0.0275 degree total water storage output for the Europe region between 2014-01-01 and 2014-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20140101_20141231.nc,,NetCDF,,2014-01-01,2014-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
472,472,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2015-01-01 - 2015-12-31),clm_rea6_tws_europe_0p0275deg_daily_20150101_20151231,CLM 0.0275 degree total water storage output for the Europe region between 2015-01-01 and 2015-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20150101_20151231.nc,,NetCDF,,2015-01-01,2015-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
473,473,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2016-01-01 - 2016-12-30),clm_rea6_tws_europe_0p0275deg_daily_20160101_20161230,CLM 0.0275 degree total water storage output for the Europe region between 2016-01-01 and 2016-12-30,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20160101_20161230.nc,,NetCDF,,2016-01-01,2016-12-30,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
474,474,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2017-01-01 - 2017-12-31),clm_rea6_tws_europe_0p0275deg_daily_20170101_20171231,CLM 0.0275 degree total water storage output for the Europe region between 2017-01-01 and 2017-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20170101_20171231.nc,,NetCDF,,2017-01-01,2017-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
475,475,4dHydro,https://4dhydro.eu,CLM 0.0275 degree total water storage (REA6) for Europe  ,CLM 0.0275 degree total water storage for Europe  (2018-01-01 - 2018-12-31),clm_rea6_tws_europe_0p0275deg_daily_20180101_20181231,CLM 0.0275 degree total water storage output for the Europe region between 2018-01-01 and 2018-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_tws_europe_0p0275deg_daily_20180101_20181231.nc,,NetCDF,,2018-01-01,2018-12-31,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",total water storage,,,land,,,
476,476,4dHydro,https://4dhydro.eu,CLM 0.0275 degree upstream area (REA6) for Europe ,CLM 0.0275 degree upstream area for Europe ,clm_rea6_uparea_europe_0p0275deg_,CLM 0.0275 degree upstream area output for the Europe region,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_uparea_europe_0p0275deg_.nc,,NetCDF,,,,europe,WGS84,0.0275 degree,daily,2023-10-18,"[[[-10,33],[41,33],[41,72],[-10,72],[-10,33]]]",upstream area,,,land,,,
477,477,4dHydro,https://4dhydro.eu,CLM 0.0275 degree upstream area (REA6) for Po River ,CLM 0.0275 degree upstream area for Po River ,clm_rea6_uparea_po_0p0275deg,CLM 0.0275 degree upstream area output for the Po River region,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_uparea_po_0p0275deg.nc,,NetCDF,,,,po,WGS84,0.0275 degree,daily,2023-10-18,"[[[6,43],[12,43],[12,46],[6,46],[6,43]]]",upstream area,,,land,,,
478,478,4dHydro,https://4dhydro.eu,CLM 0.0275 degree upstream area (REA6) for Rhine River ,CLM 0.0275 degree upstream area for Rhine River ,clm_rea6_uparea_rhine_0p0275deg,CLM 0.0275 degree upstream area output for the Rhine River region,https://datapub.fz-juelich.de/slts/4DHydro/data_clm_europe//clm_rea6_uparea_rhine_0p0275deg.nc,,NetCDF,,,,rhine,WGS84,0.0275 degree,daily,2023-10-18,"[[[3,46],[12,46],[12,52],[3,52],[3,46]]]",upstream area,,,land,,,
479,479,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (1996-01-01 - 1996-12-31),tsmp_erai_et_europe_0p11deg_daily_19960101_19961231,TSMP 0.11 degree evapotranspiration output for the Europe region between 1996-01-01 and 1996-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_19960101_19961231.nc,,NetCDF,,1996-01-01,1996-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
480,480,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (1997-01-01 - 1997-12-31),tsmp_erai_et_europe_0p11deg_daily_19970101_19971231,TSMP 0.11 degree evapotranspiration output for the Europe region between 1997-01-01 and 1997-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_19970101_19971231.nc,,NetCDF,,1997-01-01,1997-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
481,481,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (1998-01-01 - 1998-12-31),tsmp_erai_et_europe_0p11deg_daily_19980101_19981231,TSMP 0.11 degree evapotranspiration output for the Europe region between 1998-01-01 and 1998-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_19980101_19981231.nc,,NetCDF,,1998-01-01,1998-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
482,482,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (1999-01-01 - 1999-12-31),tsmp_erai_et_europe_0p11deg_daily_19990101_19991231,TSMP 0.11 degree evapotranspiration output for the Europe region between 1999-01-01 and 1999-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_19990101_19991231.nc,,NetCDF,,1999-01-01,1999-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
483,483,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2000-01-01 - 2000-12-31),tsmp_erai_et_europe_0p11deg_daily_20000101_20001231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2000-01-01 and 2000-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20000101_20001231.nc,,NetCDF,,2000-01-01,2000-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
484,484,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2001-01-01 - 2001-12-31),tsmp_erai_et_europe_0p11deg_daily_20010101_20011231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2001-01-01 and 2001-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20010101_20011231.nc,,NetCDF,,2001-01-01,2001-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
485,485,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2002-01-01 - 2002-12-31),tsmp_erai_et_europe_0p11deg_daily_20020101_20021231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2002-01-01 and 2002-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20020101_20021231.nc,,NetCDF,,2002-01-01,2002-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
486,486,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2003-01-01 - 2003-12-31),tsmp_erai_et_europe_0p11deg_daily_20030101_20031231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2003-01-01 and 2003-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20030101_20031231.nc,,NetCDF,,2003-01-01,2003-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
487,487,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2004-01-01 - 2004-12-31),tsmp_erai_et_europe_0p11deg_daily_20040101_20041231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2004-01-01 and 2004-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20040101_20041231.nc,,NetCDF,,2004-01-01,2004-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
488,488,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2005-01-01 - 2005-12-31),tsmp_erai_et_europe_0p11deg_daily_20050101_20051231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2005-01-01 and 2005-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20050101_20051231.nc,,NetCDF,,2005-01-01,2005-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
489,489,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2006-01-01 - 2006-12-31),tsmp_erai_et_europe_0p11deg_daily_20060101_20061231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2006-01-01 and 2006-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20060101_20061231.nc,,NetCDF,,2006-01-01,2006-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
490,490,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2007-01-01 - 2007-12-31),tsmp_erai_et_europe_0p11deg_daily_20070101_20071231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2007-01-01 and 2007-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20070101_20071231.nc,,NetCDF,,2007-01-01,2007-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
491,491,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2008-01-01 - 2008-12-31),tsmp_erai_et_europe_0p11deg_daily_20080101_20081231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2008-01-01 and 2008-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20080101_20081231.nc,,NetCDF,,2008-01-01,2008-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
492,492,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2009-01-01 - 2009-12-31),tsmp_erai_et_europe_0p11deg_daily_20090101_20091231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2009-01-01 and 2009-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20090101_20091231.nc,,NetCDF,,2009-01-01,2009-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
493,493,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2010-01-01 - 2010-12-31),tsmp_erai_et_europe_0p11deg_daily_20100101_20101231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2010-01-01 and 2010-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20100101_20101231.nc,,NetCDF,,2010-01-01,2010-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
494,494,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2011-01-01 - 2011-12-31),tsmp_erai_et_europe_0p11deg_daily_20110101_20111231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2011-01-01 and 2011-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20110101_20111231.nc,,NetCDF,,2011-01-01,2011-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
495,495,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2012-01-01 - 2012-12-31),tsmp_erai_et_europe_0p11deg_daily_20120101_20121231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2012-01-01 and 2012-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20120101_20121231.nc,,NetCDF,,2012-01-01,2012-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
496,496,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2013-01-01 - 2013-12-31),tsmp_erai_et_europe_0p11deg_daily_20130101_20131231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2013-01-01 and 2013-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20130101_20131231.nc,,NetCDF,,2013-01-01,2013-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
497,497,4dHydro,https://4dhydro.eu,TSMP 0.11 degree evapotranspiration (ERAI) for Europe  ,TSMP 0.11 degree evapotranspiration for Europe  (2014-01-01 - 2014-12-31),tsmp_erai_et_europe_0p11deg_daily_20140101_20141231,TSMP 0.11 degree evapotranspiration output for the Europe region between 2014-01-01 and 2014-12-31,https://datapub.fz-juelich.de/slts/4DHydro/data_tsmp_europe//tsmp_erai_et_europe_0p11deg_daily_20140101_20141231.nc,,NetCDF,,2014-01-01,2014-12-31,europe,WGS84,0.11 degree,daily,2023-10-18,"[[[-11,33],[41,33],[41,73],[-11,73],[-11,33]]]",evapotranspiration,,,land,,,
