ID,Project,Website,Collection,Product,Short_Name,Description,Access,Notebook,Format,Category,Start,End,Region,Coordinate,Spatial Resolution,Temporal Resolution,Released,Polygon,Variables,DOI,Theme1,Theme2,Theme3,EO_Missions,Consortium
150,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201706 for europe,SM2A+GPM-201706 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20170601_20170630.nc,,NetCDF,HR,2017/06/01,2017/06/30,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
151,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201707 for europe,SM2A+GPM-201707 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20170701_20170731.nc,,NetCDF,HR,2017/07/01,2017/07/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
152,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201708 for europe,SM2A+GPM-201708 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20170801_20170831.nc,,NetCDF,HR,2017/08/01,2017/08/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
153,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201709 for europe,SM2A+GPM-201709 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20170901_20170930.nc,,NetCDF,HR,2017/09/01,2017/09/30,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
154,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201710 for europe,SM2A+GPM-201710 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20171001_20171031.nc,,NetCDF,HR,2017/10/01,2017/10/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
155,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201711 for europe,SM2A+GPM-201711 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20171101_20171130.nc,,NetCDF,HR,2017/11/01,2017/11/30,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
156,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201712 for europe,SM2A+GPM-201712 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20171201_20171231.nc,,NetCDF,HR,2017/12/01,2017/12/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
157,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201801 for europe,SM2A+GPM-201801 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20180101_20180131.nc,,NetCDF,HR,2018/01/01,2018/01/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
158,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201802 for europe,SM2A+GPM-201802 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20180201_20180228.nc,,NetCDF,HR,2018/02/01,2018/02/28,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
159,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201803 for europe,SM2A+GPM-201803 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20180301_20180331.nc,,NetCDF,HR,2018/03/01,2018/03/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
160,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201804 for europe,SM2A+GPM-201804 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20180401_20180430.nc,,NetCDF,HR,2018/04/01,2018/04/30,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
161,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201805 for europe,SM2A+GPM-201805 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20180501_20180531.nc,,NetCDF,HR,2018/05/01,2018/05/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
162,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201806 for europe,SM2A+GPM-201806 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20180601_20180630.nc,,NetCDF,HR,2018/06/01,2018/06/30,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
163,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201807 for europe,SM2A+GPM-201807 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20180701_20180731.nc,,NetCDF,HR,2018/07/01,2018/07/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
164,4dHydro,https://4dhydro.eu,4DHYDRO precipitation product: SM2RAIN+GPM,4DHYDRO precipitation product: GPM+SMRAIN-ASCAT-201808 for europe,SM2A+GPM-201808 EU,The product is characterized by the integration of GPM Late run precipitation estimates and SM2RAIN-derived rainfall. The soil moisture-based estimates are obtained through the application of SM2RAIN to ASCAT retrievals. The two products are merged with a triple collocation technique (third product: ERA5 Land precipitation). Prior the merging the data are downscaled at 1 km spatial resolution using CHELSA (1 km) climatology. The merging technique allows to obtain a high-resolution product (1km-24 hour) over Europe. The product has been developed in the framework of the 4DHydro project for the entire ASCAT era (2007-2022).,https://cnrirpi.s3.sbg.io.cloud.ovh.net/cnrirpi_mergedgpmsm2a_p_europe_0p0083deg_daily_20180801_20180831.nc,,NetCDF,HR,2018/08/01,2018/08/31,europe,wgs84,1 km,d,2023,"[[[-11,33],[42,33],[42,73],[-11,73],[-11,33]]]",precipitation,,Atmosphere,,,METOP;GPM,CNR-IRPI
